CON.7.A1;G 0.18
CON.7.A2;G 0.17
CON.7.A2;G 0.18
CON.7.A2;G 0.29
CON.7.A2;G 0.31
CON.7.A3;G 0.18
CON.7.A3;G 0.29
CON.7.A4;G 0.14
CON.7.A4;G 0.19
CON.7.A5;G 0.30
CON.7.A6;G 0.19
CON.7.A6;G 0.30
CON.7.A7;G 0.14
CON.7.A7;G 0.15
CON.7.A7;G 0.23
CON.7.A7;G 0.30
CON.7.A8;G 0.15
CON.7.A8;G 0.18
CON.7.A8;G 0.23
CON.7.A9;G 0.19
CON.7.A9;G 0.39
CON.7.A10;G 0.19
CON.7.A10;G 0.29
CON.7.A11;G 0.16
CON.7.A12;G 0.18
CON.7.A12;G 0.19
CON.7.A12;G 0.29
CON.7.A12;G 0.31
CON.7.A13;G 0.18
CON.7.A13;G 0.19
CON.7.A14;G 0.14
CON.7.A14;G 0.15
CON.7.A14;G 0.19
CON.7.A14;G 0.46
CON.7.A15;G 0.13
CON.7.A16;G 0.45
CON.7.A16;G 0.46
CON.7.A17;G 0.18
CON.7.A17;G 0.19
CON.7.A17;G 0.23
CON.7.A17;G 0.30
CON.7.A18;G 0.30
