INF.13.A1;G 0.18
INF.13.A2;G 0.18
INF.13.A2;G 0.29
INF.13.A3;G 0.18
INF.13.A3;G 0.29
INF.13.A4;G 0.18
INF.13.A4;G 0.29
INF.13.A5;G 0.18
INF.13.A6;G 0.9
INF.13.A6;G 0.10
INF.13.A6;G 0.18
INF.13.A6;G 0.19
INF.13.A6;G 0.25
INF.13.A6;G 0.33
INF.13.A7;G 0.9
INF.13.A7;G 0.25
INF.13.A7;G 0.26
INF.13.A7;G 0.27
INF.13.A8;G 0.18
INF.13.A9;G 0.18
INF.13.A9;G 0.30
INF.13.A9;G 0.32
INF.13.A10;G 0.18
INF.13.A11;G 0.14
INF.13.A11;G 0.15
INF.13.A11;G 0.19
INF.13.A11;G 0.21
INF.13.A11;G 0.22
INF.13.A11;G 0.23
INF.13.A11;G 0.24
INF.13.A11;G 0.25
INF.13.A11;G 0.28
INF.13.A11;G 0.39
INF.13.A11;G 0.41
INF.13.A11;G 0.43
INF.13.A11;G 0.47
INF.13.A12;G 0.19
INF.13.A12;G 0.21
INF.13.A12;G 0.22
INF.13.A12;G 0.23
INF.13.A12;G 0.24
INF.13.A12;G 0.25
INF.13.A12;G 0.26
INF.13.A12;G 0.28
INF.13.A12;G 0.39
INF.13.A12;G 0.41
INF.13.A12;G 0.43
INF.13.A12;G 0.47
INF.13.A13;G 0.14
INF.13.A13;G 0.15
INF.13.A13;G 0.19
INF.13.A13;G 0.21
INF.13.A13;G 0.22
INF.13.A13;G 0.23
INF.13.A13;G 0.24
INF.13.A13;G 0.25
INF.13.A13;G 0.28
INF.13.A13;G 0.39
INF.13.A13;G 0.41
INF.13.A13;G 0.43
INF.13.A13;G 0.47
INF.13.A14;G 0.18
INF.13.A14;G 0.30
INF.13.A14;G 0.32
INF.13.A15;G 0.39
INF.13.A16;G 0.18
INF.13.A17;G 0.9
INF.13.A17;G 0.10
INF.13.A17;G 0.18
INF.13.A17;G 0.24
INF.13.A17;G 0.25
INF.13.A17;G 0.30
INF.13.A17;G 0.32
INF.13.A17;G 0.44
INF.13.A18;G 0.9
INF.13.A18;G 0.10
INF.13.A18;G 0.18
INF.13.A18;G 0.25
INF.13.A18;G 0.27
INF.13.A19;G 0.18
INF.13.A19;G 0.19
INF.13.A20;G 0.18
INF.13.A21;G 0.18
INF.13.A21;G 0.19
INF.13.A21;G 0.37
INF.13.A22;G 0.9
INF.13.A22;G 0.10
INF.13.A22;G 0.18
INF.13.A22;G 0.25
INF.13.A22;G 0.26
INF.13.A22;G 0.27
INF.13.A22;G 0.28
INF.13.A23;G 0.18
INF.13.A23;G 0.28
INF.13.A24;G 0.18
INF.13.A24;G 0.29
INF.13.A25;G 0.9
INF.13.A25;G 0.10
INF.13.A25;G 0.18
INF.13.A25;G 0.25
INF.13.A25;G 0.26
INF.13.A25;G 0.27
INF.13.A25;G 0.28
INF.13.A26;G 0.14
INF.13.A26;G 0.15
INF.13.A26;G 0.19
INF.13.A26;G 0.21
INF.13.A26;G 0.22
INF.13.A26;G 0.23
INF.13.A26;G 0.25
INF.13.A26;G 0.26
INF.13.A26;G 0.32
INF.13.A26;G 0.41
INF.13.A26;G 0.43
INF.13.A27;G 0.18
INF.13.A27;G 0.19
INF.13.A27;G 0.29
INF.13.A28;G 0.18
INF.13.A28;G 0.19
INF.13.A28;G 0.29
INF.13.A29;G 0.18
INF.13.A30;G 0.28
