OPS.2.2.A1;G 0.18
OPS.2.2.A1;G 0.29
OPS.2.2.A2;G 0.18
OPS.2.2.A2;G 0.29
OPS.2.2.A3;G 0.18
OPS.2.2.A4;G 0.18
OPS.2.2.A5;G 0.18
OPS.2.2.A5;G 0.25
OPS.2.2.A5;G 0.26
OPS.2.2.A5;G 0.31
OPS.2.2.A5;G 0.36
OPS.2.2.A6;G 0.18
OPS.2.2.A6;G 0.25
OPS.2.2.A6;G 0.26
OPS.2.2.A6;G 0.31
OPS.2.2.A7;G 0.15
OPS.2.2.A7;G 0.19
OPS.2.2.A7;G 0.25
OPS.2.2.A7;G 0.26
OPS.2.2.A7;G 0.30
OPS.2.2.A7;G 0.31
OPS.2.2.A7;G 0.32
OPS.2.2.A7;G 0.45
OPS.2.2.A8;G 0.11
OPS.2.2.A8;G 0.18
OPS.2.2.A8;G 0.29
OPS.2.2.A9;G 0.11
OPS.2.2.A9;G 0.18
OPS.2.2.A9;G 0.29
OPS.2.2.A10;G 0.18
OPS.2.2.A10;G 0.19
OPS.2.2.A10;G 0.25
OPS.2.2.A10;G 0.26
OPS.2.2.A11;G 0.9
OPS.2.2.A11;G 0.11
OPS.2.2.A11;G 0.25
OPS.2.2.A11;G 0.26
OPS.2.2.A11;G 0.45
OPS.2.2.A12;G 0.18
OPS.2.2.A13;G 0.15
OPS.2.2.A13;G 0.18
OPS.2.2.A13;G 0.19
OPS.2.2.A13;G 0.25
OPS.2.2.A13;G 0.26
OPS.2.2.A13;G 0.29
OPS.2.2.A13;G 0.30
OPS.2.2.A13;G 0.31
OPS.2.2.A13;G 0.32
OPS.2.2.A14;G 0.18
OPS.2.2.A15;G 0.11
OPS.2.2.A15;G 0.45
OPS.2.2.A16;G 0.11
OPS.2.2.A16;G 0.45
OPS.2.2.A17;G 0.14
OPS.2.2.A17;G 0.15
OPS.2.2.A18;G 0.30
OPS.2.2.A18;G 0.32
OPS.2.2.A19;G 0.14
OPS.2.2.A19;G 0.19
OPS.2.2.A19;G 0.35
OPS.2.2.A19;G 0.41
